file_id,gap_index,gap_start_ms,gap_end_ms,gap_ms,gap_sec,prev_speaker,next_speaker,speaker_change,prev_duration_sec,next_duration_sec,prev_text_len,next_text_len,prev_word_count,next_word_count,prev_avg_conf,prev_last_conf,next_avg_conf,prev_is_question,next_is_question,prev_text,next_text
5194,48,333975,338835,4860,4.86,SPEAKER_0,SPEAKER_0,False,1.62,1.3,14,12,4,3,0.91625,0.869,0.9883333333333333,True,False,친구들이랑 뭐 하고 놀아?,친구들이 안 놀아줘요.
5194,56,387975,392835,4860,4.86,SPEAKER_0,SPEAKER_0,False,2.58,3.3,24,29,6,7,0.9353333333333333,0.997,0.8888571428571428,True,False,담임 선생님이 어떻게 아는데 그렇게 생각해?,별 소용은 없었는데 괴롭힌 친구들 혼돈하고 그랬어요.
5194,68,470695,475555,4860,4.86,SPEAKER_0,SPEAKER_0,False,3.14,0.98,33,7,9,2,0.9584444444444444,0.844,0.9875,True,False,커서 어떤 사람이 되고 싶어? 꿈이 무엇인지 이야기해 줄래?,꿈이 없어요.
5194,75,528075,532935,4860,4.86,SPEAKER_0,SPEAKER_0,False,3.38,0.5,36,4,10,1,0.9968,0.984,0.985,True,False,어디 아픈 곳이 있는데 어른들이 병원에 데려가지 않은 적은 있어?,아니요.
5194,85,598890,603750,4860,4.86,SPEAKER_0,SPEAKER_0,False,3.14,1.06,30,9,8,2,0.948125,0.943,0.958,True,False,부모님이나 선생님 때문에 기분이 안 좋아진 적이 있어?,"아니요, 없어요."
5194,18,121936,126795,4859,4.859,SPEAKER_0,SPEAKER_0,False,1.461,1.141,12,9,4,3,0.99825,0.999,0.9983333333333333,True,False,최근 즐거운 적 없어?,그런 것 같아요.
5194,72,500736,505595,4859,4.859,SPEAKER_0,SPEAKER_0,False,2.101,0.5,18,4,5,1,0.9368,0.756,0.964,False,False,주로 나를 돌봐주는 어른은 누구야,아빠요.
5194,46,320680,325530,4850,4.85,SPEAKER_0,SPEAKER_0,False,0.58,1.15,7,14,2,3,0.9685,1.0,0.8833333333333333,False,False,형제자매는 몇,명이야? 저는 외동이에요.
1136,15,83925,88740,4815,4.815,SPEAKER_1,SPEAKER_0,True,3.02,2.5,18,18,6,5,0.8233333333333334,0.917,0.9888,False,True,아니요 잠은 푹 자는 것 같아요.,평소에 아빠는 어떤 표정을 지어?
3821,81,507450,512245,4795,4.795,SPEAKER_0,SPEAKER_1,True,6.5,10.9,60,82,17,21,0.9920588235294118,0.998,0.9764761904761905,True,False,내가 무엇을 하려고 하면 무조건 안 된다고 하지 말라고 하거나 하기 싫은데도 무조건 하라고 할 때가 있나요?,제가 동생들 돌보기가 힘들다고 얘기해 봤는데 자기한테 말하지 말고 그냥 알아서 하라고 다 제 책임이라고 그랬어요. 무조건 제가 해야 하는 일이래요.
5194,32,223780,228575,4795,4.795,SPEAKER_0,SPEAKER_0,False,2.1,0.501,20,5,6,1,0.9956666666666667,0.99,1.0,True,False,아침에 일어났을 때 몸 상태는 어때?,평범해요.
5194,36,249880,254675,4795,4.795,SPEAKER_0,SPEAKER_0,False,2.18,0.821,21,6,7,3,0.9795714285714285,0.986,0.9653333333333334,True,False,자주 깨는 게 일주일에 몇 번이나 돼?,삼 일 정도
5194,86,604810,609605,4795,4.795,SPEAKER_0,SPEAKER_0,False,1.06,5.38,9,58,2,17,0.958,0.999,0.99,False,True,"아니요, 없어요.",내가 무엇을 하려고 하면 무조건 안 된다고 하지 말라고 하거나 하기 싫은데 무조건 하라고 할 때가 있어?
5194,87,614985,619779,4794,4.794,SPEAKER_0,SPEAKER_0,False,5.38,1.221,58,9,17,3,0.99,0.991,0.8623333333333333,True,False,내가 무엇을 하려고 하면 무조건 안 된다고 하지 말라고 하거나 하기 싫은데 무조건 하라고 할 때가 있어?,아니요. 그런 적
3891,44,254165,258945,4780,4.78,SPEAKER_1,SPEAKER_0,True,2.9,1.54,25,17,6,4,0.9748333333333333,0.908,0.8955,False,True,친구 사귀고 싶은데 방법이 없어서 걱정이에요.,무엇 때문에 그것이 걱정되나요?
5194,81,569900,574680,4780,4.78,SPEAKER_0,SPEAKER_0,False,3.3,1.46,33,11,8,4,0.976375,0.821,0.99825,True,False,인터넷이나 휴대폰을 가지고 노는 시간은 하루에 몇 시간이야?,두 시간 정도 해요.
5194,111,815895,820675,4780,4.78,SPEAKER_0,SPEAKER_0,False,3.3,1.94,30,19,8,4,0.98575,0.907,0.88825,True,False,괴롭힘 때문에 다쳐서 양호실이나 병원에 간 적도 있어?,아니요. 때리거나 하지는 않았어요.
5194,120,880110,884890,4780,4.78,SPEAKER_0,SPEAKER_0,False,1.06,3.46,9,35,3,10,0.9933333333333333,0.988,0.919,False,True,기억이 안 나요.,생각하고 싶지 않은데도 자꾸 안 좋은 기억이 떠오른 적이 있어?
1112,46,300885,305664,4779,4.779,SPEAKER_0,SPEAKER_1,True,2.82,0.501,23,5,5,1,0.8562,0.994,0.561,True,False,담임 선생님을 좋아해요? 아니면 싫어해요?,좋아해요.
5058,34,130430,135209,4779,4.779,SPEAKER_1,SPEAKER_0,True,0.5,1.381,5,9,1,2,0.938,0.938,0.923,False,True,미안해요.,형제자매가 있어?
5194,21,145665,150444,4779,4.779,SPEAKER_0,SPEAKER_0,False,4.1,2.901,34,26,10,8,0.994,1.0,0.9685,False,True,올해 학년이 바뀌고 난 후부터라서 육 개월은 넘은 것 같아요.,최근 일주일 동안 짜증이나 화가 난 적이 있어?
5194,113,830250,835029,4779,4.779,SPEAKER_0,SPEAKER_0,False,1.861,1.461,19,12,5,3,0.9668,0.839,0.988,False,False,어떨 때 마음이 복잡하거나 힘들어.,친구들이 괴롭힐 때요.
5194,122,894735,899514,4779,4.779,SPEAKER_0,SPEAKER_0,False,1.38,3.941,11,38,3,12,0.9926666666666667,0.998,0.9865,False,True,그런 기억이 없어요.,어른들 허락 없이 또는 말 없이 집에 오랫동안 나와 있었던 적 있어?
5194,24,165090,169865,4775,4.775,SPEAKER_0,SPEAKER_0,False,1.62,3.46,13,31,4,7,0.997,0.996,0.9895714285714285,True,False,무엇 때문에 화가 났어?,친구들이 괴롭히는데 저항에도 강도가 높아지는 것 같아요.
5194,55,380620,385395,4775,4.775,SPEAKER_0,SPEAKER_0,False,0.9,2.58,8,24,2,6,0.9405,0.994,0.9353333333333333,False,True,"네, 좋아해요.",담임 선생님이 어떻게 아는데 그렇게 생각해?
5194,67,462790,467555,4765,4.765,SPEAKER_0,SPEAKER_0,False,3.221,3.14,27,33,6,9,0.9225,0.999,0.9584444444444444,False,True,친구들의 괴롭힘이 세지고 다양해지는 것 같아서요.,커서 어떤 사람이 되고 싶어? 꿈이 무엇인지 이야기해 줄래?
3821,82,523145,527899,4754,4.754,SPEAKER_1,SPEAKER_0,True,10.9,5.621,82,50,21,13,0.9764761904761905,0.986,0.9656923076923077,False,True,제가 동생들 돌보기가 힘들다고 얘기해 봤는데 자기한테 말하지 말고 그냥 알아서 하라고 다 제 책임이라고 그랬어요. 무조건 제가 해야 하는 일이래요.,어른들이 나를 집에서 쫓아내거나 그러겠다고 하거나 어디 가두고 못 나오게 한 적이 있나요?
5194,74,519941,524695,4754,4.754,SPEAKER_0,SPEAKER_0,False,8.341,3.38,34,36,10,10,0.9596,0.999,0.9968,False,True,배가 고픈데 먹을 게 없어서 굶은 적 있어? 아니요. 없어요.,어디 아픈 곳이 있는데 어른들이 병원에 데려가지 않은 적은 있어?
5194,7,49595,54340,4745,4.745,SPEAKER_0,SPEAKER_0,False,1.46,2.261,13,21,5,7,1.0,1.0,0.922,False,True,한 달 넘은 것 같아요.,배가 아픈 게 일주일에 몇 번이나 돼?
5194,9,63481,68204,4723,4.723,SPEAKER_0,SPEAKER_0,False,2.181,1.381,19,12,6,3,0.9798333333333333,0.998,0.963,False,True,일주일에 삼 일 이상인 것 같아요.,아팠던 이유가 있을까?
5194,94,679760,684475,4715,4.715,SPEAKER_0,SPEAKER_0,False,3.7,4.26,30,42,7,12,0.9455714285714286,0.982,0.98025,False,True,아빠가 말로 잘못한 점을 이야기하세요. 맞지는 않아요.,친구가 원하지 않는데도 누군가 친구 몸을 만지거나 보여 달라고 한 적 있어?
5194,40,276760,281474,4714,4.714,SPEAKER_0,SPEAKER_0,False,2.1,4.181,18,39,5,12,0.9846,0.934,0.9815833333333334,True,False,왜 그런 표정을 짓는다고 생각해?,일이 힘들 것 같아요. 그래도 저를 보면 웃는 데 힘이 난다고 했어요.
3891,41,232955,237660,4705,4.705,SPEAKER_0,SPEAKER_1,True,3.22,2.9,31,23,8,7,0.952375,0.974,0.9287142857142857,True,False,담임 선생님이 없는 이유도 친구가 없는 이유와 같을까요?,네. 저 학교 못 다녀서 선생님도 없어요.
5194,61,423845,428550,4705,4.705,SPEAKER_0,SPEAKER_0,False,3.301,3.38,30,30,8,8,0.993375,0.998,0.975375,False,True,아침이 오면 학교에 가야 하거든요. 학교 가기 싫어요.,걱정거리 때문에 불편한 느낌이 일주일에 몇 번이나 돼?
1112,74,497115,501815,4700,4.7,SPEAKER_0,SPEAKER_1,True,4.5,0.98,37,9,9,3,0.9942222222222222,0.971,0.99,True,False,인터넷이나 휴대폰을 가지고 노는 시간은 하루에 몇 시간 정도인가요?,한 시간 정도요.
5036,94,446745,451445,4700,4.7,SPEAKER_0,SPEAKER_1,True,5.965,0.5,42,4,9,1,0.9101111111111111,0.831,0.57,True,False,어른이 아닌 주변 사람들이 친구를 놀리거나 괴롭히거나 따돌린다고 느낀적있어?,아니요.
5194,39,269960,274660,4700,4.7,SPEAKER_0,SPEAKER_0,False,1.46,2.1,13,18,3,5,0.9686666666666667,0.993,0.9846,False,True,힘들지만 웃는 표정이요.,왜 그런 표정을 짓는다고 생각해?
5069,62,322400,327099,4699,4.699,SPEAKER_0,SPEAKER_1,True,4.9,3.461,48,30,14,8,0.9650714285714286,0.904,0.926625,True,False,더럽고 냄새나는 옷을 입어야 한 적이 있거나 작은 옷이나 신발을 신고 다닌 적이 있어?,네. 옷이랑 이불이랑 너무 더러워서 냄새 나고 그래요.
5194,8,56601,61300,4699,4.699,SPEAKER_0,SPEAKER_0,False,2.261,2.181,21,19,7,6,0.922,0.715,0.9798333333333333,True,False,배가 아픈 게 일주일에 몇 번이나 돼?,일주일에 삼 일 이상인 것 같아요.
5194,77,541921,546620,4699,4.699,SPEAKER_0,SPEAKER_0,False,3.141,0.501,33,4,9,1,0.8716666666666667,0.933,0.999,True,False,빨래가 되어있지 않아서 더러운 옷을 입어야 했던 적이 있어?,없어요.
5194,118,867825,872524,4699,4.699,SPEAKER_0,SPEAKER_0,False,0.98,1.941,9,16,3,6,0.999,0.999,0.9896666666666667,False,True,그런 적 없어요.,잠잘 때 주로 어떤 꿈을 꿔?
3891,45,260485,265180,4695,4.695,SPEAKER_0,SPEAKER_1,True,1.54,4.1,17,30,4,7,0.8955,0.958,0.9014285714285715,True,False,무엇 때문에 그것이 걱정되나요?,Tv보면 다들 친구들이랑 노는데 저는 그러지 못해서요.
5194,30,209795,214480,4685,4.685,SPEAKER_0,SPEAKER_0,False,1.94,2.02,20,20,7,6,0.9755714285714285,0.845,0.9693333333333334,True,False,평소 몇 시에 자고 몇 시에 이러나?,열한 시에 자서 일곱 시에 일어나요.
5194,38,263815,268500,4685,4.685,SPEAKER_0,SPEAKER_0,False,2.5,1.46,27,13,7,3,0.9405714285714286,0.605,0.9686666666666667,True,False,돼요. 평상시 아빠는 어떤 표정을 자주 지으셨어?,힘들지만 웃는 표정이요.
5194,103,745905,750589,4684,4.684,SPEAKER_0,SPEAKER_0,False,2.98,0.741,27,7,7,2,0.9401428571428572,0.925,0.937,False,False,친구들이 나를 놀리거나 괴롭힌다고 느낀 적이 있어,"네, 있어요."
3891,1,9060,13695,4635,4.635,SPEAKER_1,SPEAKER_0,True,1.221,2.26,11,21,3,5,0.9913333333333333,0.991,0.8754000000000001,False,True,아픈 곳은 없었어요.,최근에 다친 적이 있었나요? 없었나요?
5194,65,448855,453490,4635,4.635,SPEAKER_0,SPEAKER_0,False,0.5,1.54,4,11,1,3,0.984,0.984,0.9893333333333333,False,True,아니요.,왜 불행하다고 느껴?
5194,108,793925,798560,4635,4.635,SPEAKER_0,SPEAKER_0,False,18.765,2.42,138,24,35,6,0.9672857142857143,0.996,0.9998333333333334,False,True,제가 엄마 없는 곳으로 놀리기 시작했어요. 화장실에 가면 저한테 침을 뱉기도 하고 엄마가 업소 나가는 더러운 년이라고 말했어요. 제가 교실 지나가면 버러지 여기 있다고 욕도 했어요. 인스타에 저격하는 내용의 사진을 공유하고 저만 태그 걸기도 해요.,친구가 괴롭히거나 놀릴 때 어떤 기분이었어?
1112,86,585500,590120,4620,4.62,SPEAKER_1,SPEAKER_0,True,0.5,1.94,4,16,1,5,0.855,0.855,0.9452,False,True,아니요.,주로 혼날 땐 어떻게 얻나요?
1112,87,592060,596680,4620,4.62,SPEAKER_0,SPEAKER_1,True,1.94,6.085,16,40,5,10,0.9452,0.781,0.9771,True,False,주로 혼날 땐 어떻게 얻나요?,사소한 것들은 말로 혼내시고 거짓말하거나 크게 잘못한 일은 반성문 쓰기도
1112,105,729140,733760,4620,4.62,SPEAKER_0,SPEAKER_1,True,5.861,0.5,43,4,11,1,0.9772727272727273,0.945,0.96,True,False,어른이 아닌 주변 사람들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있었나요?,아니요.
2677,66,340945,345565,4620,4.62,SPEAKER_0,SPEAKER_1,True,3.38,1.54,25,11,7,4,0.9322857142857143,0.973,0.90325,False,False,어른들이 학부모상담 같은 학교 행사에 잘 오셔,네 거의 항상 와요.
3706,88,422240,426860,4620,4.62,SPEAKER_0,SPEAKER_0,False,10.676,6.916,84,60,22,16,0.960590909090909,0.851,0.975125,False,True,아니요. 상처가 나거나 하진 않고 그냥 아파서 치료 안 받았어요. 내가 원하지 않는데도 누군가가 내 몸을 만지거나 보여달라고 한 적이 있나요? 아니요.,나의 신체부위를 사진 영상을 찍어 어디에 올리거나 보낸 적이 있나요? 누가 그렇게 해달라고 한 적이 있나요?
3891,14,84990,89610,4620,4.62,SPEAKER_0,SPEAKER_1,True,3.7,3.14,36,26,10,7,0.9642,0.95,0.9458571428571428,True,False,평소에 그렇게 짜증이나 화가 났을 때 어떻게 하면 마음이 풀려요?,그냥 TV 보거나 장난감 가지고 놀거나 그래요.
3891,38,213180,217800,4620,4.62,SPEAKER_1,SPEAKER_0,True,3.221,2.02,27,20,8,4,0.98675,0.987,0.83525,False,False,삼촌이 나가지 못하게 해서 친구 만들 수 없어요.,"담임 선생님을 좋아하나요, 싫어하나요"
3891,97,578580,583200,4620,4.62,SPEAKER_0,SPEAKER_0,False,4.26,2.341,43,25,11,6,0.9420909090909091,0.955,0.9944999999999999,True,True,어른이 아닌 주변 사람들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있었어요?,아니요. 어떨 때 마음이 복잡하거나 힘든가요?
5194,2,16675,21295,4620,4.62,SPEAKER_0,SPEAKER_0,False,1.14,0.5,10,6,3,1,0.997,0.995,0.995,True,False,배가 어떻게 아파?,모르겠어요.
5194,62,431930,436550,4620,4.62,SPEAKER_0,SPEAKER_0,False,3.38,0.98,30,8,8,2,0.975375,0.922,0.966,True,False,걱정거리 때문에 불편한 느낌이 일주일에 몇 번이나 돼?,매일 힘들어요.
0379,13,71370,75975,4605,4.605,SPEAKER_1,SPEAKER_0,True,1.3,2.66,12,23,2,8,0.937,0.886,0.95175,False,False,친구들이랑 이야기해요.,몇 시에 자고 몇 시에 일어나? 열한 시에
0216,67,339810,344414,4604,4.604,SPEAKER_0,SPEAKER_0,False,3.94,2.261,32,24,8,6,0.893,0.588,0.9938333333333333,True,True,친구들이 나를 자주 놀리거나 괴롭힌다고 느낀 적이 있나요?,없어요. 어떨 때 마음이 복잡하거나 힘들까?
5194,119,874465,879050,4585,4.585,SPEAKER_0,SPEAKER_0,False,1.941,1.06,16,9,6,3,0.9896666666666667,0.993,0.9933333333333333,True,False,잠잘 때 주로 어떤 꿈을 꿔?,기억이 안 나요.
0006,40,182665,187205,4540,4.54,SPEAKER_0,SPEAKER_1,True,2.661,0.5,19,4,4,1,0.96625,0.971,0.999,True,False,"담임 선생님은 좋은가요, 싫은가요?",좋아요.
0184,84,391790,396330,4540,4.54,SPEAKER_0,SPEAKER_0,False,5.035,3.78,34,32,10,9,0.9852,0.999,0.9912222222222222,False,False,크기가 맞지 않는 옷을 입거나 신발을 신은 적 있어? 없어요.,아플 때 어른들이 병원에 데려가지 않은 적 있어? 없어요.
1112,124,856170,860710,4540,4.54,SPEAKER_0,SPEAKER_0,False,0.5,2.98,4,25,1,7,0.972,0.972,0.9642857142857143,True,True,있나요?,아니요. 친한 친구 중 가출한 친구가 있나요?
5194,0,4820,9360,4540,4.54,SPEAKER_0,SPEAKER_0,False,2.26,0.82,18,7,6,2,0.8905,0.975,0.8674999999999999,False,False,최근에 건강에 혹시 아픈 곳 있어,배가 아파요.
5194,29,203315,207855,4540,4.54,SPEAKER_0,SPEAKER_0,False,3.3,1.94,28,20,8,7,0.9319999999999999,0.999,0.9755714285714285,False,True,모르겠어요. 마음이 풀려 본 적이 없는 것 같아요.,평소 몇 시에 자고 몇 시에 이러나?
5194,50,346040,350580,4540,4.54,SPEAKER_0,SPEAKER_0,False,1.54,0.5,13,4,4,1,0.99325,0.979,0.994,True,False,친구들이랑 왜 못 놀아?,몰라요.
5194,109,800980,805520,4540,4.54,SPEAKER_0,SPEAKER_0,False,2.42,2.58,24,25,6,6,0.9998333333333334,1.0,0.9906666666666667,True,False,친구가 괴롭히거나 놀릴 때 어떤 기분이었어?,억울하기도 하고 죽고 싶다는 생각도 들었어요.
5194,66,455030,459569,4539,4.539,SPEAKER_0,SPEAKER_0,False,1.54,3.221,11,27,3,6,0.9893333333333333,0.996,0.9225,True,False,왜 불행하다고 느껴?,친구들의 괴롭힘이 세지고 다양해지는 것 같아서요.
5069,48,243705,248230,4525,4.525,SPEAKER_1,SPEAKER_0,True,6.82,1.781,50,13,13,3,0.9649230769230769,0.976,0.999,False,True,매일요. 매일 집이 더러우니까요. 엄마가 걱정되면서 절 안 봐줘서 짜증도 나고 막 그래요.,요즘에 행복하다고 느껴?
3891,47,276800,281315,4515,4.515,SPEAKER_0,SPEAKER_1,True,3.46,1.861,33,16,9,5,0.8871111111111111,0.984,0.9836,True,False,그런 걱정 때문에 불편한 느낌이 일주일에 몇 번이나 될까요?,거의 매일 그러는 것 같아요.
5194,110,808100,812595,4495,4.495,SPEAKER_0,SPEAKER_0,False,2.58,3.3,25,30,6,8,0.9906666666666667,0.998,0.98575,False,True,억울하기도 하고 죽고 싶다는 생각도 들었어요.,괴롭힘 때문에 다쳐서 양호실이나 병원에 간 적도 있어?
3821,62,357655,362130,4475,4.475,SPEAKER_1,SPEAKER_0,True,7.141,5.06,56,47,13,12,0.9921538461538462,0.998,0.9976666666666667,False,True,없어요. 저는 동생들 데리고 깨끗한 곳으로 나가고 싶은 생각뿐이에요. 꿈을 생각하기엔 너무 우울해요.,집에서 나를 주로 돌봐주는 어른은 누구인가요? 집에 돌아갔을 때 항상 집에 계시나요?
3891,51,300870,305345,4475,4.475,SPEAKER_0,SPEAKER_1,True,2.02,0.82,17,9,4,2,0.97575,0.922,0.9855,True,False,어떤 점에서 불행하다고 느껴요?,저는 혼자잖아요.
3891,43,246800,251265,4465,4.465,SPEAKER_0,SPEAKER_1,True,2.341,2.9,20,25,5,6,0.9863999999999999,0.981,0.9748333333333333,True,False,요즘 가장 큰 걱정거리는 무엇인가요?,친구 사귀고 싶은데 방법이 없어서 걱정이에요.
5194,59,410160,414625,4465,4.465,SPEAKER_0,SPEAKER_0,False,1.38,1.7,10,13,3,4,0.9926666666666667,0.996,0.98425,False,True,아침이 오는 거요.,무엇 때문에 걱정이 돼?
0005,55,268340,272800,4460,4.46,SPEAKER_0,SPEAKER_0,False,4.021,1.54,39,13,10,4,0.9211,0.811,0.9702500000000001,False,True,커서 어떤 사람이 되고 싶은지 꿈이 무엇인지 이야기 해줄래요? 의사요.,왜 의사가 되고 싶어요?
5194,25,173325,177785,4460,4.46,SPEAKER_0,SPEAKER_0,False,3.46,2.101,31,19,7,5,0.9895714285714285,1.0,0.9621999999999999,False,True,친구들이 괴롭히는데 저항에도 강도가 높아지는 것 같아요.,짜증이나 화나는 일이 자주 일어나?
0379,17,93150,97609,4459,4.459,SPEAKER_0,SPEAKER_0,False,0.501,3.941,5,25,1,7,0.906,0.906,0.9218571428571428,False,True,피곤해요.,평소 잠들기 힘들거나 잠자는 중간에 자주 깨?
1112,31,194125,198580,4455,4.455,SPEAKER_0,SPEAKER_1,True,3.46,0.821,25,8,7,2,0.9285714285714286,0.61,0.9445,True,False,그럼 엄마는 평소에 어떤 표정을 자주 짓나요?,웃는 표정이요.
1136,76,419135,423560,4425,4.425,SPEAKER_1,SPEAKER_0,True,1.94,3.14,15,25,5,7,0.88,0.972,0.9867142857142858,False,True,한번 정도 있었던 것 같아요,아빠가 집에서 나가라고 하면 내 기분은 어때?
5113,80,439390,443795,4405,4.405,SPEAKER_0,SPEAKER_0,False,3.46,3.86,36,39,9,12,0.8954444444444445,0.875,0.9246666666666666,False,True,아까도 말했던 것 같은데요 엄마가 아무것도 안 하고 이상하다니까요,친구가 뭘 할 때 무조건 안된다고 하거나 무조건 하라고 할 때가 있어?
5194,82,576140,580545,4405,4.405,SPEAKER_0,SPEAKER_0,False,1.46,3.06,11,30,4,9,0.99825,0.996,0.8836666666666667,False,True,두 시간 정도 해요.,어른들이 운동회나 청관 속 같은 학교 행사의 잘 오셔?
0006,92,415900,420285,4385,4.385,SPEAKER_0,SPEAKER_0,False,5.06,3.7,36,30,8,7,0.9725,1.0,0.9628571428571429,True,True,어른들이 쫓아내거나 버리겠다고 말하거나 진짜 쫓아낸 적이 있나요?,없어요. 마음이 힘들 때 누구에게 마음을 이야기하나요?
